Soil Moisture,Temperature,Humidity,Time,Status
74,8,46,105,0
6,27,68,64,1
51,12,41,22,1
62,19,57,50,0
43,24,46,68,1
18,38,63,89,1
36,45,21,4,1
37,39,43,24,1
71,18,50,31,0
78,32,35,44,1
65,19,47,94,0
70,39,46,53,1
32,28,62,34,1
9,38,44,103,0
77,2,28,34,0
28,26,64,66,1
55,3,64,31,1
53,28,32,7,1
40,39,51,54,1
2,8,48,108,0
21,34,59,25,1
77,14,29,30,0
71,0,24,95,0
82,20,37,8,0
43,16,46,40,1
58,41,69,86,1
58,34,47,92,0
50,25,50,39,1
57,34,57,85,1
28,41,63,21,1
45,26,61,105,0
82,40,44,53,1
80,45,46,25,0
77,30,62,85,0
60,2,65,38,0
51,1,47,31,0
21,21,27,101,0
18,12,23,59,1
1,6,24,34,1
85,23,44,70,1
49,3,21,14,1
19,39,45,86,1
43,14,57,88,0
1,34,58,21,1
43,2,46,54,0
51,34,41,73,1
20,34,36,53,1
75,20,56,65,0
2,2,28,96,0
31,36,28,76,1
40,44,38,4,1
86,19,51,12,0
85,30,40,6,0
50,12,27,67,0
49,3,33,72,1
85,13,29,8,0
28,21,44,9,1
41,18,21,106,0
74,38,64,109,0
9,14,62,13,1
17,32,66,53,1
14,8,53,100,0
63,38,65,5,1
67,24,67,68,1
68,0,59,63,0
26,31,24,52,1
75,20,63,106,0
53,14,27,82,0
15,27,38,72,1
40,34,63,48,1
7,34,20,23,1
25,19,53,108,0
31,9,46,8,0
23,44,36,72,1
29,6,24,76,0
57,2,35,20,0
76,42,36,27,0
18,6,64,101,0
34,40,65,79,1
45,41,61,0,1
50,37,61,39,1
29,6,55,2,0
30,6,70,64,0
33,32,27,83,1
86,43,70,53,1
5,17,59,44,1
43,36,61,7,1
41,41,22,2,1
68,11,62,106,0
74,14,21,40,0
49,16,58,5,1
49,27,26,91,0
26,20,60,92,0
13,4,33,24,1
42,38,21,18,1
54,37,52,102,0
12,2,59,1,0
4,11,49,89,1
75,29,52,34,0
78,19,49,65,1
14,21,48,88,1
73,24,58,38,0
36,9,25,21,1
52,8,61,109,0
75,35,40,98,0
23,14,35,25,1
81,13,24,59,0
34,0,68,28,0
85,28,25,18,0
31,37,70,11,1
72,14,36,48,1
5,28,49,19,1
68,34,55,29,0
79,5,56,65,0
61,17,42,17,0
84,23,28,63,0
85,44,33,99,0
87,21,52,2,0
20,23,68,102,0
12,40,68,58,1
53,13,22,88,0
22,8,59,103,0
41,25,51,0,1
48,8,25,15,0
15,26,24,69,1
88,11,57,13,0
62,36,26,42,1
72,36,48,64,1
59,40,36,11,1
32,9,40,97,0
24,1,34,66,0
64,4,46,24,0
5,36,69,63,1
28,38,60,96,0
8,36,52,28,1
22,38,61,94,0
10,10,53,50,1
58,0,25,100,0
50,0,30,59,0
31,19,28,28,1
55,3,31,70,0
34,18,50,9,1
63,41,36,49,1
85,4,59,84,0
12,36,63,33,1
69,22,39,84,1
39,0,70,14,0
55,8,22,63,0
61,0,41,98,0
89,5,33,110,0
1,15,37,20,1
55,7,64,37,1
36,24,52,33,0
50,32,27,75,1
73,40,39,41,1
24,0,56,86,0
77,11,69,27,0
58,10,50,64,0
45,38,60,108,0
10,3,26,22,1
47,23,40,51,1
1,27,39,77,1
73,26,65,92,0
86,9,47,31,0
82,41,59,22,0
84,11,51,23,0
50,19,23,70,0
75,18,56,63,0
24,2,61,76,0
3,30,30,69,1
84,40,34,7,0
88,26,31,93,0
69,27,27,15,0
13,32,69,29,1
22,33,42,50,1
53,36,26,83,1
12,23,51,92,0
73,37,62,14,0
83,1,20,48,0
73,16,67,70,1
17,6,20,57,1
79,14,61,29,0
32,28,47,62,1
47,35,33,42,1
14,15,30,77,1
89,19,48,62,1
13,39,25,34,1
48,44,26,75,1
74,45,37,72,1
11,38,56,110,0
34,33,36,17,1
83,35,63,7,0
1,41,57,50,1
64,19,51,20,0
76,6,53,2,0
56,45,38,37,1
84,34,55,22,0
15,42,69,94,0
57,23,35,70,1
71,40,29,50,1
71,3,59,55,0
12,32,67,24,1
72,16,26,10,0
58,31,33,96,0
28,1,27,28,0
75,18,27,108,0
23,19,70,42,1
66,13,58,56,0
58,1,70,9,0
7,23,44,48,1
19,25,22,41,1
64,29,46,51,1
46,5,27,88,0
75,2,31,25,0
9,19,67,57,1
44,21,23,2,1
77,42,26,97,0
22,0,34,75,0
26,34,61,107,0
45,14,45,89,1
81,18,64,3,0
48,24,58,105,0
40,27,29,39,1
70,26,50,35,0
78,37,56,26,0
37,15,46,86,1
47,25,57,72,1
89,20,61,85,0
21,2,63,41,0
83,1,59,58,0
15,29,53,80,1
41,41,49,91,0
88,45,42,53,1
73,45,65,108,0
42,9,24,21,1
85,33,33,26,0
89,23,38,35,0
3,28,52,32,1
23,34,24,64,1
66,16,41,6,1
13,14,52,32,1
7,9,29,41,1
74,14,32,105,0
57,44,70,42,1
23,32,40,52,1
20,1,31,91,0
25,21,27,87,0
35,41,70,6,1
66,35,40,37,0
70,28,23,54,1
7,21,42,12,1
77,43,24,98,0
80,20,21,84,0
2,30,50,20,1
26,6,40,95,0
46,3,24,28,1
77,22,67,51,1
25,45,57,5,1
72,7,51,29,0
49,42,52,22,1
88,30,28,6,0
36,7,63,87,0
27,43,26,17,1
60,41,63,32,0
54,42,32,45,1
18,29,54,103,0
35,0,22,35,0
59,17,22,2,1
68,42,57,56,1
7,25,50,12,0
46,35,49,110,0
12,32,27,17,1
54,39,62,82,1
70,6,64,66,1
85,43,21,97,0
81,44,55,87,1
69,25,45,71,1
76,0,54,94,0
57,43,23,62,1
10,35,26,35,1
80,0,51,31,0
51,41,46,25,1
44,30,62,68,0
4,13,26,2,1
70,40,22,35,0
64,42,54,21,0
13,27,51,28,1
56,9,23,71,0
33,19,33,89,1
30,12,26,29,1
53,6,49,48,0
69,10,62,109,0
73,8,70,104,0
2,4,59,75,1
17,15,67,70,1
54,40,32,19,1
75,18,52,20,0
55,31,28,9,1
58,7,27,5,0
86,41,43,90,1
54,39,49,48,1
67,32,65,59,1
34,9,48,27,0
66,39,66,106,0
70,5,36,27,0
5,1,21,29,1
38,7,28,52,0
40,26,55,79,1
58,11,59,23,1
73,20,62,4,0
68,10,49,6,0
38,40,59,84,1
3,20,24,37,1
65,41,59,51,1
59,25,36,91,0
87,31,64,11,0
73,44,23,86,1
54,35,50,88,1
85,40,28,71,1
47,0,43,7,0
36,0,39,90,0
59,41,40,90,1
10,44,36,17,1
74,31,49,89,1
34,4,68,82,0
82,40,67,48,1
15,35,47,100,0
36,41,24,45,1
12,45,30,97,0
83,30,40,34,0
90,20,65,69,1
31,40,63,63,1
41,18,34,24,1
71,26,66,5,0
67,28,70,39,0
14,6,32,67,1
82,35,35,8,0
85,6,46,3,0
50,3,62,45,0
77,38,66,104,0
77,29,31,16,0
15,32,65,83,1
38,39,44,76,1
88,12,67,15,0
80,14,53,76,0
74,16,29,27,0
18,30,27,84,1
20,18,62,74,1
62,7,41,57,0
27,43,66,81,1
8,36,51,28,1
72,28,27,19,0
72,30,21,73,1
41,37,67,72,1
19,16,46,57,1
8,9,34,35,0
43,9,32,45,1
56,43,21,7,1
45,45,56,44,1
3,29,68,101,0
90,8,58,28,0
3,5,59,108,0
69,18,69,64,1
50,39,66,19,1
3,20,57,77,1
89,14,61,17,0
68,33,52,18,0
80,27,62,26,0
30,2,37,11,1
63,45,70,18,0
40,3,55,41,0
36,27,41,110,0
1,12,31,110,0
26,26,66,13,1
14,23,22,12,1
85,37,54,22,0
69,44,68,2,1
48,44,52,97,0
65,39,43,74,1
74,31,38,22,0
5,28,42,55,1
67,8,54,29,0
86,32,21,5,0
3,30,40,60,1
22,15,22,93,0
55,31,34,79,1
11,43,38,84,1
77,39,49,77,1
70,5,57,91,0
82,19,26,90,0
13,8,35,57,1
81,26,25,28,0
17,44,45,1,1
13,19,32,72,1
87,8,69,39,0
33,30,30,63,0
88,14,43,30,0
54,5,47,46,0
72,1,31,17,0
9,5,35,26,1
52,4,55,4,0
33,19,30,77,0
12,23,65,70,1
77,33,37,79,1
88,11,27,31,0
15,11,23,13,1
32,14,47,8,1
48,0,47,56,0
83,23,45,53,1
2,23,42,29,1
28,42,68,35,1
16,15,52,82,1
15,39,65,65,1
9,20,54,107,0
4,15,52,22,1
62,32,67,56,1
10,9,40,23,0
44,45,23,61,1
19,0,43,22,0
39,13,59,96,0
69,37,63,92,0
86,0,35,92,0
49,23,29,97,0
90,40,47,108,0
60,41,57,79,1
31,15,29,97,0
53,43,23,57,1
24,29,56,73,1
77,22,58,71,0
28,37,57,22,1
65,5,58,21,0
37,18,63,56,0
62,13,42,84,1
52,22,44,28,1
89,24,33,65,1
78,18,63,106,0
55,30,42,26,1
72,43,62,4,0
64,15,22,5,1
76,28,69,7,0
53,9,50,49,0
88,0,69,78,0
74,43,29,79,1
74,20,56,96,0
85,13,55,103,0
18,29,47,41,1
63,12,52,88,0
15,16,43,51,1
55,2,67,58,0
52,36,31,39,1
22,3,28,63,0
6,14,58,31,1
52,24,62,25,1
47,41,57,38,1
26,23,26,6,1
29,31,65,33,1
44,37,36,65,1
21,44,55,101,0
24,40,25,86,1
70,9,48,27,0
48,33,70,102,0
19,13,33,47,1
8,18,32,74,1
80,18,46,37,0
79,8,31,4,0
7,7,22,2,0
75,23,64,37,0
11,13,26,40,1
28,44,70,33,1
35,30,62,17,1
9,40,51,100,0
5,16,31,22,1
48,43,36,50,1
23,1,70,76,0
6,27,21,8,1
17,40,56,25,1
51,19,32,37,1
81,14,27,54,0
4,6,31,45,1
37,35,42,98,0
65,43,47,6,1
76,5,54,109,0
72,18,57,62,0
32,19,65,30,1
61,1,49,107,0
38,3,58,47,0
74,19,22,107,0
62,7,20,60,0
80,26,29,102,0
17,21,22,54,1
87,15,30,91,0
54,38,49,5,1
32,37,39,21,1
10,29,59,55,1
69,21,30,27,0
56,20,25,79,0
29,45,63,17,1
32,26,60,105,0
38,11,67,71,1
72,36,42,62,1
59,15,49,57,0
75,29,54,17,0
32,0,68,60,0
87,11,43,29,0
70,35,28,27,0
9,40,65,14,1
76,38,46,13,0
24,27,30,9,1
69,35,52,46,1
79,28,33,53,1
37,43,60,86,1
58,41,56,60,1
65,3,51,73,0
54,10,38,44,1
54,36,53,83,1
41,44,57,99,0
8,35,70,59,1
75,23,61,11,0
48,39,45,38,1
63,33,41,102,0
25,40,53,32,1
52,20,53,38,1
55,42,31,90,1
41,4,57,36,1
68,20,42,100,0
8,44,45,43,1
30,27,52,53,1
22,17,36,44,1
70,18,40,57,1
21,11,28,93,0
32,28,42,13,1
42,0,57,21,0
73,27,28,39,0
74,38,43,11,0
82,1,67,65,0
16,0,30,53,1
29,17,21,12,1
79,21,55,8,0
42,29,61,88,1
82,16,28,92,0
2,16,51,6,1
46,5,34,74,1
27,20,49,10,1
28,6,47,99,0
31,41,58,105,0
22,37,50,9,1
25,29,28,7,1
22,29,38,38,1
67,42,41,20,0
16,3,40,48,1
81,12,31,22,0
23,23,70,48,1
77,0,40,64,0
84,30,63,12,0
34,27,44,65,1
80,12,67,50,1
59,32,39,18,0
80,0,62,27,0
18,43,59,28,1
59,14,51,93,0
71,42,28,41,1
76,31,36,64,1
16,14,40,105,0
76,0,37,46,0
60,20,28,55,0
26,40,46,6,1
47,19,68,55,1
3,44,26,22,1
75,15,23,93,0
3,8,33,41,1
56,3,65,89,1
12,17,27,34,1
19,30,51,27,1
15,43,44,81,1
73,32,47,104,0
85,41,63,42,1
64,6,52,56,0
85,45,58,79,1
28,3,37,89,0
44,37,25,84,1
6,37,44,22,1
18,16,44,58,1
26,36,35,43,1
74,3,69,90,0
22,37,67,53,1
78,38,44,58,1
86,11,40,36,0
17,31,35,13,1
68,17,60,44,0
45,18,54,65,0
16,34,61,48,1
25,38,53,69,1
83,28,38,107,0
5,0,26,89,1
43,4,20,42,0
19,4,33,48,1
62,33,69,18,0
34,21,54,99,0
88,36,37,54,1
71,3,51,75,0
14,37,68,89,1
39,42,46,17,1
27,34,37,15,1
1,5,20,36,1
58,26,49,52,1
39,3,45,86,0
54,14,50,41,0
15,38,29,91,0
70,19,60,79,0
71,2,27,28,0
1,41,48,96,0
48,22,46,76,1
10,17,56,7,1
35,14,28,47,0
88,38,67,10,0
70,42,26,78,1
8,14,45,12,1
50,16,43,90,1
68,30,65,98,0
35,34,41,11,1
48,16,25,3,1
84,24,43,49,1
43,28,61,83,0
50,34,64,84,1
30,13,58,90,0
73,3,37,41,0
16,34,30,63,1
15,24,21,42,1
64,35,27,91,0
11,34,24,45,1
21,35,40,94,0
85,40,21,35,0
32,39,45,28,1
80,41,46,55,1
24,34,36,90,1
23,1,59,3,0
15,34,31,34,1
89,9,56,54,0
31,35,64,22,1
55,31,45,107,0
72,36,28,66,1
69,16,58,95,0
86,30,48,25,0
51,10,70,0,0
2,9,45,63,1
74,42,54,61,1
89,32,34,75,1
68,45,65,34,0
21,30,57,105,0
77,6,63,53,0
74,28,43,48,1
23,5,57,105,0
57,43,24,101,0
57,11,27,29,1
80,1,63,12,0
68,35,32,46,1
76,6,55,33,0
60,10,38,29,0
38,21,46,30,1
39,29,34,96,0
4,1,29,32,0
55,14,21,22,1
15,40,33,77,1
1,14,20,98,0
68,36,39,11,0
17,24,56,51,1
65,2,24,85,0
13,27,31,34,1
88,21,66,96,0
56,26,45,110,0
44,23,50,102,0
83,35,26,75,1
68,45,61,36,0
58,21,39,86,1
67,32,21,25,0
57,33,57,17,0
11,22,48,1,1
49,36,52,24,1
74,45,25,110,0
2,36,64,29,1
1,15,39,37,1
10,4,25,64,1
39,21,26,22,1
17,45,64,89,1
46,32,30,74,1
79,37,42,74,1
45,41,40,78,1
58,1,30,0,0
70,39,61,38,0
1,7,43,75,1
69,23,49,16,0
9,41,38,68,1
89,21,49,99,0
7,20,34,95,0
52,33,41,16,0
86,24,48,27,0
82,0,41,48,0
23,1,68,75,0
32,36,30,107,0
51,15,23,11,1
39,6,23,6,0
47,26,64,32,1
48,40,21,110,0
46,27,53,45,1
31,15,38,7,1
14,44,51,91,0
27,10,43,80,0
16,44,30,3,1
69,7,47,41,0
20,41,52,11,1
41,25,39,105,0
56,10,66,52,1
26,9,61,79,0
82,35,35,86,1
35,22,57,35,1
11,30,47,46,1
32,25,22,30,1
74,41,42,5,0
29,19,34,76,1
43,25,45,8,1
72,4,26,103,0
59,34,22,59,1
15,8,62,87,1
27,19,33,28,1
39,17,34,41,1
37,23,30,85,0
37,44,25,89,1
36,30,31,93,0
13,31,68,26,1
31,21,66,108,0
68,2,25,103,0
29,33,47,25,1
5,16,31,68,1
9,43,66,98,0
25,19,67,86,1
62,43,63,36,0
47,10,46,27,1
1,31,25,43,1
42,39,29,49,1
87,15,54,42,0
42,8,41,5,0
23,34,51,86,1
18,11,69,94,0
2,14,34,70,1
4,43,55,35,1
27,42,58,87,1
44,39,21,28,1
10,0,60,29,0
54,25,63,65,0
3,33,38,43,1
52,1,68,73,0
41,42,51,69,1
38,28,50,60,1
38,26,39,102,0
28,28,32,89,1
11,17,55,74,1
63,41,39,50,1
12,13,59,7,1
24,44,23,17,1
72,41,53,81,1
51,36,22,25,1
41,36,31,5,1
58,12,42,49,1
73,32,46,106,0
82,43,32,57,1
37,33,21,49,1
40,10,54,28,1
37,9,32,40,1
77,25,59,16,0
11,43,61,82,1
77,3,32,108,0
86,11,48,31,0
31,35,70,4,1
21,30,40,35,1
14,21,62,14,1
23,15,57,38,1
88,35,57,53,1
58,12,24,21,1
33,14,40,29,1
1,43,37,76,1
48,11,39,34,1
26,7,46,96,0
53,17,48,13,1
71,41,51,105,0
26,27,33,77,1
43,27,24,96,0
56,2,62,25,0
35,34,37,5,1
5,12,26,40,1
55,34,33,27,1
38,25,70,103,0
32,36,37,17,1
88,41,30,53,1
85,12,40,6,0
89,9,31,44,0
14,33,36,87,1
25,37,33,89,1
66,14,35,73,1
48,30,22,66,1
29,15,62,85,0
7,4,61,44,1
89,45,45,61,1
41,7,54,94,0
37,24,26,2,1
41,23,65,13,1
26,27,23,83,1
36,16,21,8,1
72,3,55,68,0
3,4,38,81,1
82,4,53,3,0
76,7,22,58,0
88,19,26,100,0
58,17,68,99,0
2,42,21,37,1
90,2,68,84,0
9,36,49,51,1
87,16,25,73,0
74,9,64,67,1
17,16,62,68,1
17,26,65,40,1
14,23,46,86,1
68,29,66,34,0
75,37,24,36,0
56,31,69,14,1
84,31,43,56,1
75,2,44,57,0
19,22,61,36,1
88,29,41,63,1
39,23,50,27,1
9,14,63,62,1
83,20,29,107,0
57,28,25,90,1
76,34,50,66,1
49,36,34,99,0
27,3,53,26,1
87,12,25,7,0
71,9,30,62,0
10,16,28,10,1
55,11,68,62,1
87,30,31,24,0
33,35,66,40,1
28,20,24,102,0
3,6,20,109,0
34,32,40,69,1
26,13,53,108,0
10,2,20,21,1
73,16,59,77,0
57,4,60,20,1
19,17,36,76,1
43,43,38,9,1
5,5,42,54,1
63,17,61,60,0
59,32,57,102,0
32,5,67,96,0
62,19,30,79,0
22,31,25,77,1
46,36,21,77,1
1,10,47,36,1
38,43,58,6,1
64,14,41,17,0
6,16,60,65,1
58,20,45,0,1
84,20,33,7,0
17,24,37,10,0
40,16,67,69,1
83,4,63,99,0
11,37,42,75,1
45,36,51,6,1
86,19,70,58,1
24,41,65,77,1
27,36,57,74,1
32,20,31,9,1
61,33,61,84,1
51,8,63,98,0
29,33,40,7,1
60,43,30,102,0
84,31,29,3,0
9,5,46,58,1
15,19,40,20,1
76,1,44,22,0
83,14,28,30,0
47,34,49,85,1
90,1,22,25,0
13,30,59,8,1
38,13,50,83,0
24,27,33,46,1
85,12,67,40,1
10,40,33,21,1
57,18,20,82,0
67,8,59,46,0
37,41,65,84,1
35,8,58,15,0
10,21,38,33,1
51,8,48,102,0
50,22,37,36,1
70,32,43,42,1
87,16,39,19,0
53,31,58,30,1
87,13,57,83,0
31,19,24,7,1
85,15,59,52,0
76,3,63,74,0
59,5,30,25,1
67,2,58,83,0
1,13,41,36,1
57,14,33,93,0
52,36,67,89,1
58,19,45,21,1
21,31,47,73,1
39,23,66,90,1
71,42,53,24,0
25,45,27,13,1
39,23,62,75,0
12,26,65,79,1
44,29,57,36,1
38,5,68,42,1
3,28,21,30,1
44,11,48,13,1
37,13,57,50,0
75,22,35,26,0
64,31,46,70,1
84,20,20,96,0
15,5,44,97,0
42,32,36,109,0
80,42,28,39,0
59,33,64,85,1
20,38,67,48,1
60,17,43,109,0
60,38,20,95,0
89,11,36,59,1
55,9,22,70,0
70,4,46,9,0
59,1,49,41,0
29,3,56,81,0
75,14,20,87,0
18,33,60,71,1
87,44,56,70,1
25,42,31,66,1
73,30,26,22,0
8,10,22,25,1
70,14,53,57,0
75,25,54,102,0
23,43,31,91,0
68,37,27,97,0
30,13,62,49,0
73,40,61,105,0
58,28,50,41,1
84,34,55,88,1
61,25,55,37,0
3,13,60,91,0
58,45,36,70,1
39,41,21,64,1
83,17,40,47,1
44,0,26,39,0
20,27,50,39,1
78,42,34,73,1
57,15,65,71,1
89,45,33,96,0
77,28,70,57,1
67,6,27,96,0
33,6,32,108,0
49,18,47,57,1
26,43,56,55,1
71,29,48,71,1
7,1,35,62,1
65,22,47,83,1
32,39,31,55,1
80,8,27,102,0
16,10,52,41,1
39,33,68,59,1
61,13,57,27,0
60,11,30,61,0
68,41,27,81,1
29,26,39,75,1
65,30,30,7,1
6,17,65,50,1
40,4,38,37,1
40,11,38,57,1
5,22,29,57,1
9,44,30,95,0
72,30,62,90,0
35,12,55,22,1
3,36,39,53,1
64,45,65,85,1
39,7,33,22,1
22,25,54,26,0
73,11,35,72,1
30,27,36,49,1
26,43,56,102,0
55,43,28,27,1
41,38,25,59,1
37,16,24,86,0
75,2,49,12,0
6,5,66,53,1
56,9,60,105,0
78,39,49,58,1
75,43,68,24,0
54,41,50,41,1
59,37,54,49,1
12,34,60,96,0
28,39,29,21,1
26,24,28,64,0
42,26,52,2,1
52,31,51,84,1
75,7,41,27,0
73,16,41,105,0
10,10,47,55,1
11,39,63,26,1
64,39,58,31,0
37,4,37,1,0
62,35,25,26,0
49,11,69,71,1
59,3,23,86,0
85,11,45,15,0
32,27,36,25,1
63,7,66,101,0
45,16,31,14,1
10,10,58,51,1
33,15,58,15,1
73,12,61,38,0
23,14,47,40,0
86,31,64,106,0
54,3,44,33,0
7,44,54,67,1
64,30,22,76,1
64,8,34,76,1
38,31,65,79,1
69,0,62,18,0
40,23,20,57,1
50,36,66,84,1
87,12,44,65,0
90,21,34,88,1
71,42,64,89,1
73,45,58,35,0
78,12,59,20,0
37,39,28,95,0
32,25,69,84,1
28,20,64,22,1
76,45,39,84,1
20,19,37,22,1
29,20,50,37,1
19,0,68,54,1
23,36,28,24,1
29,44,49,64,1
29,27,54,27,1
87,30,61,34,0
79,4,50,105,0
65,42,50,14,0
5,29,58,105,0
23,45,63,40,1
68,40,63,55,1
75,44,28,18,0
82,40,62,80,1
14,20,65,90,1
57,33,52,5,1
12,30,42,20,1
9,0,64,13,0
44,14,44,71,1
26,23,47,82,1
37,37,44,7,1
1,1,26,8,0
53,16,32,51,1
26,36,39,51,1
14,9,61,64,1
13,9,46,13,0
59,17,52,95,0
74,1,52,15,0
24,5,32,4,0
68,20,24,34,0
71,16,29,9,0
53,10,24,40,0
18,9,69,109,0
28,24,64,44,1
27,9,46,68,0
85,16,54,71,0
81,26,59,22,0
24,11,57,11,1
37,41,55,37,1
24,17,56,72,0
57,16,66,106,0
57,33,61,70,1
75,41,35,71,1
81,32,45,51,1
23,10,43,8,0
72,22,37,101,0
23,36,32,1,1
44,16,63,51,0
79,32,45,28,0
28,0,25,65,0
74,35,32,75,1
47,3,58,57,0
87,34,49,58,1
22,43,68,17,1
57,29,61,34,1
47,31,35,41,1
53,8,60,34,1
49,42,25,4,1
79,14,67,16,0
1,32,44,88,1
75,37,59,34,0
15,15,41,37,1
18,42,59,46,1
1,31,32,18,1
39,29,29,17,1
84,43,56,67,1
71,21,34,94,0
22,33,24,72,1
9,14,62,24,1
32,3,55,26,1
63,18,48,97,0
19,0,44,35,0
42,29,58,83,1
73,45,29,51,1
58,35,56,101,0
80,35,70,91,0
69,35,32,24,0
62,32,48,92,0
15,31,59,102,0
81,28,28,97,0
68,31,48,41,1
60,2,26,65,0
43,10,43,102,0
54,27,69,24,1
18,28,55,2,1
35,35,21,79,1
75,13,51,37,0
35,40,51,89,1
11,44,51,6,1
34,45,39,104,0
79,42,56,98,0
23,42,62,41,1
66,16,61,21,0
3,20,60,24,1
71,40,67,5,0
59,23,61,54,0
33,34,27,49,1
85,18,30,40,0
84,45,45,10,0
87,3,58,58,0
90,20,30,88,0
31,3,24,46,0
43,11,28,7,1
71,8,54,104,0
56,37,66,27,1
7,12,47,46,1
86,18,42,89,1
33,20,55,14,1
31,40,49,52,1
8,15,44,84,1
73,20,27,71,0
31,18,44,94,0
1,9,24,18,1
26,3,49,64,0
59,30,32,103,0
1,25,23,10,1
72,0,65,62,0
61,43,44,37,0
51,42,46,42,1
37,0,50,57,0
55,15,35,99,0
40,21,26,45,0
42,5,64,84,1
54,30,36,38,1
90,27,20,0,0
40,11,34,89,1
76,23,20,75,1
66,10,43,55,0
51,32,32,34,0
34,3,57,56,0
67,27,50,43,1
21,0,20,95,0
3,42,41,83,1
79,31,35,52,1
5,37,50,5,1
8,6,35,109,0
63,21,31,31,0
13,5,52,55,1
35,26,63,81,0
27,12,49,76,0
77,26,64,34,0
73,10,43,91,0
76,34,65,50,1
89,26,70,13,0
28,26,28,104,0
46,19,49,29,1
82,40,62,90,1
40,0,44,107,0
1,39,41,44,1
51,26,28,5,1
12,18,30,26,1
42,23,60,4,1
75,42,62,24,0
41,17,33,77,1
7,31,23,92,0
13,4,53,14,1
90,19,48,51,1
10,35,63,52,1
25,6,58,32,1
77,39,23,110,0
65,25,27,46,0
37,37,61,46,1
31,15,41,66,1
2,10,67,48,1
65,17,47,39,0
35,2,39,63,0
52,3,34,53,1
82,44,23,101,0
46,42,31,42,1
87,13,40,101,0
76,36,57,24,0
62,14,48,24,0
88,25,68,11,0
71,34,70,50,1
28,40,33,78,1
72,1,53,99,0
75,33,39,70,1
33,43,59,4,1
63,26,40,27,0
79,9,23,33,0
54,33,64,12,1
50,4,28,63,0
26,26,21,91,0
77,45,28,32,0
13,42,63,108,0
30,14,25,2,1
66,18,32,104,0
88,26,40,108,0
87,44,34,66,1
11,19,48,75,1
25,7,36,31,1
68,12,59,66,0
24,27,44,66,1
41,12,64,64,1
56,45,27,68,1
88,10,52,55,0
69,37,52,39,0
32,18,65,110,0
64,34,65,109,0
2,3,67,35,1
88,4,31,99,0
59,18,21,31,1
5,17,51,22,0
87,22,53,109,0
9,12,30,29,1
30,11,38,59,1
36,4,67,13,1
19,32,69,16,1
85,6,66,2,0
80,35,41,80,1
84,45,54,57,1
22,45,30,61,1
2,35,50,18,1
31,21,61,73,0
16,4,21,53,1
16,7,37,10,1
18,14,20,80,1
81,7,59,46,0
72,0,23,52,0
40,19,65,77,1
53,23,51,106,0
67,19,51,23,0
16,31,36,68,1
70,6,34,3,0
67,25,45,12,0
35,44,31,86,1
73,6,36,22,0
21,33,65,81,1
47,24,67,52,1
38,29,34,67,1
54,41,56,39,1
16,9,52,56,1
33,20,35,0,1
49,27,58,106,0
7,26,52,50,1
78,24,45,36,0
76,15,55,53,0
75,35,67,14,0
60,38,28,58,1
26,45,65,44,1
63,35,53,93,0
75,45,39,14,0
79,44,32,92,0
7,27,57,52,1
30,40,49,48,1
75,11,64,73,1
37,11,40,53,1
37,45,65,51,1
5,18,59,41,1
59,43,36,93,0
15,22,65,72,1
84,6,48,91,0
7,20,65,100,0
65,23,21,48,1
79,13,58,12,0
7,27,37,10,1
19,30,52,58,1
72,45,60,46,1
57,13,67,94,0
15,6,49,71,1
82,23,46,56,1
73,5,54,0,0
60,23,55,98,0
9,20,58,71,1
31,33,21,97,0
81,45,26,14,0
64,9,63,52,0
25,28,68,43,1
44,26,24,77,1
10,7,25,93,0
37,10,60,99,0
43,11,66,95,0
60,20,30,24,0
32,34,31,69,1
26,44,46,99,0
37,7,61,94,0
52,43,20,82,1
50,30,45,33,1
51,10,35,34,1
21,19,24,60,0
83,27,57,25,0
3,35,53,77,1
79,1,42,95,0
12,42,44,22,1
84,16,26,13,0
61,35,46,71,1
62,0,23,62,0
45,14,43,22,1
32,19,49,59,1
29,42,50,104,0
78,16,50,66,0
89,4,22,92,0
56,33,23,3,1
57,35,66,93,0
55,30,68,17,1
30,16,56,37,0
63,27,20,23,0
27,1,20,58,0
36,16,53,105,0
80,44,23,6,0
55,17,33,69,1
25,18,28,22,1
72,10,50,58,0
64,25,51,70,1
71,22,40,38,0
30,34,49,4,1
19,9,61,88,1
46,32,41,18,1
62,8,24,33,0
31,41,57,33,1
81,20,57,89,0
81,40,38,19,0
25,25,64,72,1
24,13,28,93,0
83,17,56,75,0
41,0,52,44,0
37,5,55,17,1
26,41,27,21,1
87,16,58,83,0
69,39,49,94,0
49,13,39,81,1
89,9,59,49,0
77,25,53,46,1
78,25,44,33,0
28,17,56,94,0
85,4,26,21,0
6,45,62,31,1
2,36,44,75,1
62,42,23,16,0
37,12,36,10,1
47,32,46,74,1
72,19,27,65,0
20,10,31,11,1
14,20,22,68,1
57,22,36,92,0
41,38,55,104,0
52,23,48,66,1
71,0,62,78,0
64,19,22,74,0
10,32,69,73,1
35,34,24,86,1
17,12,27,21,1
2,24,21,80,1
68,41,31,83,1
33,9,21,46,0
42,15,59,60,0
33,33,24,98,0
19,19,32,32,1
89,16,27,12,0
24,32,59,87,1
70,40,67,54,1
84,17,52,30,0
34,35,40,22,1
31,4,35,48,1
77,41,47,29,0
40,45,64,65,1
4,35,31,22,1
37,39,53,1,1
